uid,name,type,city,country,address,lat,lng,phone,website,price,hours,bio,source_url
1582041,Akame,Restaurant,,Taiwan,"No. 8, Lane 17, Bo'an Street, Guchabo'an, Wutai Township, Pingtung County, 90241 Taiwan",22.700161485117288,120.64505871496188,886 8 799 7321,https://www.instagram.com/akame_restaurant/?hl=en,Average price per person $35,Dinner: Wed – Sun,"From the journey along the winding mountain road that leads to the village of Guchabo'an to the wildflowers that garnish the colourful plates, a meal here is a",https://www.the50.com/discovery/Establishments/Taiwan/Guchaboan-Wutai-Township/Akame.html
1582049,Blackitch Artisan Kitchen,Restaurant,Chiang Mai,Thailand,"27/1 Nimmanhemin Soi 7, Suthep, Chiang Mai, Chiang Mai Province, Chiang Mai 50200",18.7981264,98.969557,66 81 881 9144,http://www.blackitch.com,Average price per person $57,Lunch: Mon – Sun Dinner: Mon – Sun,"The jungley, misty mountains of Chiang Mai are fast becoming a mecca for forward-thinking chefs taking advantage of the area’s many sustainable farms and Phanup",https://www.the50.com/discovery/Establishments/Thailand/Chiang-Mai/Blackitch-Artisan-Kitchen.html
1582059,Pru,Restaurant,Phuket,Thailand,"60, Cherngtalay, 13 Srisoonthorn Road, Tambon Choeng Thale, Thalang District, Phuket, 83110",8.032858988346158,98.15901561332355,66 76 683 344,http://www.prurestaurant.com,Tasting menu from $158,"Dinner: Tues – Sat, Lunch: Fri – Sat",Windows with leaf illustrations and enormous urns blooming with tropical foliage hint at this smart spot’s natural inspiration. Menus delve into the people and,https://www.the50.com/discovery/Establishments/Thailand/Thalang-District/Pru.html
1582064,Bodega Garzón,Restaurant,Garzon,Uruguay,"9 km. 175, 20400 Garzón, Garzon, Maldonado, 20400 Garzón",-34.55425706712147,-54.641537198516836,598 4224 4040,https://bodegagarzon.com/,Tasting menu from $66,Lunch: Fri – Sun,"An atmosphere of carefree carousing permeates this sustainable winery on the outskirts of the tiny town of Garzón, where you can count the number of restaurants",https://www.the50.com/discovery/Establishments/Uruguay/Garzon/Bodega-Garzón.html
1603576,Ku'uk,Restaurant,Merida,Mexico,"Av Rómulo Rozo 488, Merida, Yucatan, 97100",20.989689288076942,-89.61642944432799,52 999 9443 377,http://www.kuukrestaurant.com/,Average price per person $45,"Lunch: Tue – Sun, Dinner: Tue – Sat",Founded on pre-historic principles – the menus here reference the restaurant’s Yucatán topography as resultant of a millennia-old meteor strike – the cooking could not be more diametrically opposed.,https://www.the50.com/discovery/Establishments/Mexico/Merida/kuuk.html
1603651,Frasca Food and Wine,Restaurant,Boulder,US,"1738 Pearl Street, Downtown, Boulder, Colorado, CO 80302",40.0192049,-105.2724745,+1 303 442 6966,https://www.frascafoodandwine.com/,Average price per person $150,Dinner: Mon – Sun,"A contender for the title of best restaurant in Colorado, Frasca has been wining plaudits since bringing fine Italian dining to Boulder in 2004. The restaurant’",https://www.the50.com/discovery/Establishments/US/Boulder/Frasca-Food-and-Wine.html
1603663,What the Crust,Restaurant,Cairo,Egypt,"No. 10 Street 275 Mokarrar, New Maadi, Cairo,",29.9696518,31.2751031,+20 100 576 4631,https://www.whatthecrust.com/,Average price per person $15,Lunch and dinner: Mon – Sun,"Run by a couple who also share kids and a cat as well as this small restaurant, What the Crust is Africa’s only pizzeria approved by the AVPM, or the Associazio",https://www.the50.com/discovery/Establishments/Egypt/Cairo/What-the-Crust.html
1603674,Cuchara,Restaurant,Lommel,Belgium,"Lepelstraat 3, Lommel, Limburg, 3920",51.2312484,5.3097457,+32 11 75 74 35,https://cuchara.be/,Tasting menu from $218,Lunch and dinner: Tues – Sat,A sculpture of a glass tree references the glass-making tradition of the city of Lommel at this showcase for the experimental cooking of Belgian chef-patron Jan,https://www.the50.com/discovery/Establishments/Belgium/Lommel/Cuchara.html
1603680,Boury,Restaurant,Roeselare,Belgium,"Rumbeeksesteenweg 300, Roeselare, West Flanders, 8800",50.9373878,3.1402988,+32 51 62 64 62,https://www.restaurantboury.be/,Tasting menu from $204,Lunch and Dinner: Wed – Sat,"The Boury name not only applies to hot-shot chef Tim Boury: his partner Inge Waeles oversees front of house, where she is supported by Tim’s brother Ben. Having",https://www.the50.com/discovery/Establishments/Belgium/Roeselare/Boury.html
1603686,Izumi,Restaurant,Dhaka,Bangladesh,"88, 24C Road No 113/A, Gulshan, Dhaka, 1212",23.7885551,90.4206052,+880 1933 446677,http://www.izumi.com.bd/,Average price per person $85,Lunch and Dinner: Mon – Sun,"Everything about Izumi screams attention to detail, from the zen-like setting in a gated courtyard up a short driveway to a building decorated in detailed concr",https://www.the50.com/discovery/Establishments/Bangladesh/Dhaka/Izumi.html
1603693,Obauer,Restaurant,Werfen,Austria,"Markt 46, Werfen, Salzburg, 5450",47.475372,13.1901365,+43 6468 52120,https://obauer.com/,Average price per person $94,"Lunch: Thu - Sun, Dinner: Wed – Sun",Brothers Karl and Rudi Obauer share chef responsibilities at this restaurant with rooms dating back to the 15th century in the shadow of Alpine peaks. But while,https://www.the50.com/discovery/Establishments/Austria/Werfen/Obauer.html
1603695,Castle Zaman,Restaurant,Taba,Egypt,"Nuweibaa Taba Road, Taba, South Sinai Governorate, 8793201",29.2204418,34.7398681,+20 128 214 0591,http://www.castlezaman.com/,Average price per person $43,Lunch and dinner: Mon – Sun,"What looks like a ruined castle overlooking the Gulf of Aqaba was in fact constructed from scratch in the 1990s, though the location is full of history: the roa",https://www.the50.com/discovery/Establishments/Egypt/Taba/Castle-Zaman.html
1603714,Aubergine,Restaurant,Carmel-By-The-Sea,US,"L’Auberge Carmel, Monte Verde St at 7th Avenue , Golden Rectangle, Carmel-By-The-Sea, California, CA 93921",36.55411850000001,-121.92419749999999,+1 831 624 8578,https://auberginecarmel.com,Tasting menu from $285,Dinner: Weds – Sun,"Classic haute cuisine made modern by way of chef Justin Cogley’s clever combinations of flavour and texture. Paying deference to Californian produce, his eight-",https://www.the50.com/discovery/Establishments/US/Carmel-By-The-Sea/Aubergine.html
1603718,Harbor House Inn,Restaurant,Elk,US,"5600 South Highway 1, Elk, California, CA 95432",39.13546344996623,-123.72773071540529,+1 707 877 3203,https://www.theharborhouseinn.com,Tasting menu from $325,Lunch and dinner: Thurs – Mon,"To dine at Harbour House is to imbue a culinary snapshot of place and time. Seemingly floating over the Pacific, on the dramatic westerly reaches of Mendocino N",https://www.the50.com/discovery/Establishments/US/Elk/Harbor-House-Inn.html
1603747,Provenance,Restaurant,Beechworth,Australia,"86 Ford St, Beechworth, Victoria, VIC 3747",-36.3592029,146.687872,+61 3 5728 1786,http://www.theprovenance.com.au,Tasting menu from $116,"Dinner: Fri - Mon, annual closing: August","As you reach the moody black door of this grand converted Gold Rush bank, look for the sign. To enter, you need to ring the bell, just like you did back in the",https://www.the50.com/discovery/Establishments/Australia/Beechworth/Provenance.html
1603772,Sven Wassmer Memories,Restaurant,Wahlkreis Sarganserland,Switzerland,"Grand Resort Bad Ragaz, Bernhard-Simonstrasse 14, Bad Ragaz, Wahlkreis Sarganserland, St. Gallen, 7310",47.000183,9.5038258,+41 81 303 30 36,https://memories.ch/en/,Tasting menu from $240,"Dinner: Wed – Sat, Annual closing: Sept – Oct","Meet Sven Wassmer, the man responsible for the the wonder that is Memories. Within the Grand Resort Bad Ragaz, and with Andreas Caminada’s lauded Igniv for a ne",https://www.the50.com/discovery/Establishments/Switzerland/Wahlkreis-Sarganserland/Sven-Wassmer-Memories.html
1603773,Widder Restaurant,Restaurant,Zürich,Switzerland,"Widder Hotel, Widdergasse 6, District 1 , Zürich, 8001",47.3722736,8.539890199999997,+41 44 224 24 12,https://www.widderhotel.com/en/eat-drink/widder-restaurant,Tasting menu from $209,"Dinner: Wed – Sat, Lunch: Thu – Fri","An open kitchen shines a spotlight on Stefan Heilemann’s unique craft. His lexicon has easily traceable roots: experimentation grounded in classic technique, ca",https://www.the50.com/discovery/Establishments/Switzerland/Zurich/Widder-Restaurant.html
1603775,Mason,Restaurant,Bali,Indonesia,"Jl. Pantai Batu Bolong No.39a, Canguu, Dalung, North Kuta, Bali, Bali 80361",-8.6539791,115.1318367,+62 857 9250 5028,https://masonbali.com,Average price per person $25,Lunch and dinner: Mon – Sun,"Be transported to a culinary land without borders at Mason. Set on a road that trips down to the beach in ever-on-the-up Canguu, the tagline at this minimalist",https://www.the50.com/discovery/Establishments/Indonesia/Bali/Mason.html
1603789,Casa Julián,Restaurant,Tolosa,Spain,"Sta. Klara Kalea, 6 , Tolosa, Basque Country, 20400",43.13464557174856,-2.0801906079956063,+34 943 67 14 17,https://casajulianmg.com,Average price per person $61,Lunch: Tues – Sun Dinner: Fri – Sat Annual closing: Aug,Slink within the hide-hued doors of Casa Julián to enter a land devoted to steak. You’ll know you’re in the right place when a scan of the tumbledown room revea,https://www.the50.com/discovery/Establishments/Spain/Tolosa/Casa-Julián.html
1603791,Cenador de Amós,Restaurant,Villaverde de Pontones,Spain,"Plaza del Sol, s/n, Villaverde de Pontones, Cantabria, 39793",43.4123995,-3.6991805,+34 942 50 82 43,https://www.cenadordeamos.com/en/,Tasting menu from $227,"Lunch: Wed – Sun, Dinner: Fri – Sat",A historical architectural dreamscape seems the apt setting for this bastion of fine dining. Though don’t let the aristocratic confines of the 18th-century buil,https://www.the50.com/discovery/Establishments/Spain/Villaverde-de-Pontones/Cenador-de-Amós.html
1603793,Culler de Pau,Restaurant,Pontevedra,Spain,"lugar Reboredo, 73, O Grove, Pontevedra, Galicia, 36980",42.4753419,-8.8958949,+34 986 73 22 75,https://www.cullerdepau.com/en/,Tasting menu from $150,"Lunch: Fri – Mon, Wed, Dinner: Thu – Sun","Sand dunes and pines yield to reveal this glorious dining room just off the Galician coast. Floor-to-ceiling windows ensure your sea view remains intact within,",https://www.the50.com/discovery/Establishments/Spain/Pontevedra/Culler-de-Pau.html
1603795,Lera,Restaurant,Zamora,Spain,"Calle de los Conquistadores Zamoranos, s/n, Castroverde de Campos, Zamora, Castile and León, 49110",41.9679135,-5.3141578,+34 980 66 46 53,https://restaurantelera.es/,Tasting menu from $98,"Lunch: Fri – Tue, Dinner: Thu – Mon",Residing within one of Spain’s richest terrains for game – the Castilian plateau – Lera is the go-to for a taste of the wild. Intricately connected to the land,https://www.the50.com/discovery/Establishments/Spain/Zamora/Lera.html
1603797,Maca de Castro,Restaurant,Alcúdi,Spain,"Carrer de Juno, s/n, Alcúdi, Mallorca, Illes Balears, 07400",39.834053,3.1181491,+34 971 89 23 91,https://macadecastro.com/en/,Tasting menu from $190,Dinner: Wed – Sun,"In a Maca de Castro, the eponymous chef has created a love letter to Mallorcan gastronomy. And it’s inscribed on excellent-quality stock. Born into an epicurean",https://www.the50.com/discovery/Establishments/Spain/Alcúdi/Maca-de-Castro.html
1603799,Miramar,Restaurant,Llançà,Spain,"Passeig Marítim, 7, Llançà, Catalonia , 17490",42.3710557,3.1601403,+34 972 38 01 32,https://www.restaurantmiramar.com/en/,Average price per person $114,"Lunch: Tue – Sun, Dinner: Wed – Sat","The position of this reputable restaurant with rooms gives a clear hint of what’s to come. Sitting on Llançà’s promenade, the fine-dining menu is Paco Pérez’s o",https://www.the50.com/discovery/Establishments/Spain/Llançà/Miramar.html
1603807,Fusions by Tala,Restaurant,Manama,Bahrain,"Gulf Hotel Bahrain, Building 11 Road No 3801, Manama,",26.21532009607587,50.5926720140814,+973 1771 3000,https://www.instagram.com/fusionsbytala/,Tasting menu from $85,"Lunch: Sat, Dinner: Mon – Fri","Fusions by Tala hit the Bahraini restaurant scene in early 2020, following a momentous redesign led by its eponymous chef-owner. Bashmi’s vision comes to life i",https://www.the50.com/discovery/Establishments/Bahrain/Manama/Fusions-by-Tala.html
1603820,Pescado,Restaurant,Ashdod,Israel,"1/12 Martin Buber Street, Ashdod,",31.813165339810432,34.63952721423686,+97288523063,https://pescado.co.il/,Average price per person $75,Lunch and dinner: Sun – Thu,"The invention of dedicated chef Yehi Zino and third-generation fisherman Eran Jano, Pescado has been a highlight of Ashdod’s culinary scene since it first opene",https://www.the50.com/discovery/Establishments/Israel/Ashdod/Pescado.html
1603824,13C Bar in the Back,Restaurant,Amman,Jordan,"129 Arar Street, Wadi Saqra, Amman,",31.958516772041925,35.90245085093711,,https://13cwine.com/,Average price per person $50,"Lunch: Sat – Sun, Dinner: Mon – Sun","13C is led by an accomplished triumvirate: a sommelier, a winemaker and restaurateur who joined forces to create the ultimate interactive food-and-wine experien",https://www.the50.com/discovery/Establishments/Jordan/Amman/13C-Bar-in-the-Back.html
1603829,White Robata,Restaurant,Kuwait City,Kuwait,"Sheikh Jaber Al-Ahmed Cultural Centre، Arabian Gulf Street, Kuwait City,",29.361786657453184,47.95686811416487,+965 1858000,http://www.whiterobata.com/,Average price per person $60,Lunch and dinner: Mon – Sun,"White Robata is short for robatayaki, which translates to ‘fireside cooking’ in Japanese. True to its name, the restaurant specialises in grilling over open fla",https://www.the50.com/discovery/Establishments/Kuwait/Kuwait-City/White-Robata.html
1603835,LPM,Restaurant,Riyadh,Saudi Arabia,"Al Motassem Street, Al Olaya, Riyadh, 12212",24.690758958120906,46.68193981404447,+966920011794,https://lpmrestaurants.com/riyadh/,Average price per person $65,Lunch and dinner: Mon – Sun,"Stalwart of the Dubai culinary scene without outposts across the globe, LPM recently arrived in Riyadh. Take a seat in the decadent dining room, found in the Ma",https://www.the50.com/discovery/Establishments/Saudi-Arabia/Riyadh/LPM.html
1603845,La Closerie,Restaurant,Tunis,Tunisia,"2km Rue Ibn El Jazzar, La Soukra, Tunis, 2046",36.86773847159638,10.286540414403403,+21670938537,http://lacloserie.tn/,Average price per person $35,Lunch and dinner: Mon – Sat,"La Closerie is a combination of worlds: the glamour of LA meets laidback Mediterranean at this lively resto-club. The dishes are inspired by Italian classics, w",https://www.the50.com/discovery/Establishments/Tunisia/Tunis/La-Closerie.html
1603846,Amazonico,Restaurant,Dubai,United Arab Emirates,"DIFC Pavilion, Dubai,",25.215172793190842,55.27830201465205,971 4 571 3999,https://www.amazonicorestaurant.com/dubai/,Average price per person $123,Lunch and dinner: Mon – Sun,"A tropical paradise in the centre of Dubai, entering Amazonico feels like walking straight into a Latin American rainforest. The vast restaurant stretches over",https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/Amazonico.html
1603849,Coya Abu Dhabi,Restaurant,Abu Dhabi,United Arab Emirates,"Four Seasons Hotel, The Galleria, Abu Dhabi,",24.502386865551568,54.385909714040174,+97123067000,https://coyarestaurant.com/restaurants/abu-dhabi/,Average price per person $142,Lunch and dinner: Mon – Sun,"From the great heights of the Four Seasons Hotel on Al Maryah Island, Malaysian-born chef Pang Long Chin entwines culinary traditions from Latin America with co",https://www.the50.com/discovery/Establishments/UAE/Abu-Dhabi/Coya-Abu-Dhabi.html
